UG,NOME_UG,ICFEX,NOME_ICFEX,T_COMANDO,T_RM,T_CIDADE,PROGRAMA,ACAO,NOME_ACAO,UGR,NOME_UGR,PTRES,PI,NOME_PI,ND,NOME_ND,NDSI,NOME_NDSI,NE,ANO,DATA,CHAVE,FAV,NOME_CREDOR,UF_FAV,TIPO,DIAS,UF_UG,FONTE,MOD_LIC,TIPO_NE,RP,NOME_RP,TIPO_CREDITO,NOME_TIPO_CREDITO,PO,AUTOR_EMENDA,NOME_AUTOR_EMENDA,LOCAL,UO,NOME_UO,RADPI4,MEIPI3,SUFPI4,A_LIQUIDAR,LIQUIDADO_A_PAGAR,TOTAL_A_PAGAR,PAGO
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903010,"MATERIAL ODONTOLOGICO",2023NE001887,2023,30/11/23,167129000012023NE001887,28820255000110,"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO",PR,RPNP,123,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS  - AVENIDA SETE DE SETEMBRO, 628 - CENTRO - TRES CORACOES - MG",52921,"FUNDO DO EXERCITO",D8SA,FUS,UGPD,"0,00","2.525,35","2.525,35","0,00"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903010,"MATERIAL ODONTOLOGICO",2023NE001950,2023,19/12/23,167129000012023NE001950,30082076000174,"ABSOLUTA SAUDE IMP. EXP. E COMERCIO DE PRODUTOS PARA SA",PR,RPNP,104,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS  - AVENIDA SETE DE SETEMBRO, 628 - CENTRO - TRES CORACOES - MG",52921,"FUNDO DO EXERCITO",D8SA,FUS,UGPD,"0,00","0,00","0,00","3.189,00"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903011,"MATERIAL QUIMICO",2023NE001872,2023,28/11/23,167129000012023NE001872,30379344000114,"RG DISTRIBUIDORA DE PRODUTOS LABORATORIAIS E HOSPITALAR",MG,RPNP,125,MG,1005000142,"DISPENSA DE LICITACAO",ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS",52921,"FUNDO DO EXERCITO",D8SA,FUS,UGPD,"0,00","0,00","0,00","1.650,40"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903011,"MATERIAL QUIMICO",2023NE001873,2023,28/11/23,167129000012023NE001873,06867357000158,"DISTRIBUIDORA PARANHOS ARTIGOS PARA LABORATORIOS LTDA",MG,RPNP,125,MG,1005000142,"DISPENSA DE LICITACAO",ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS",52921,"FUNDO DO EXERCITO",D8SA,FUS,UGPD,"0,00","0,00","0,00","135,00"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903011,"MATERIAL QUIMICO",2023NE001936,2023,19/12/23,167129000012023NE001936,06867357000158,"DISTRIBUIDORA PARANHOS ARTIGOS PARA LABORATORIOS LTDA",MG,RPNP,104,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS  - AVENIDA SETE DE SETEMBRO, 628 - CENTRO - TRES CORACOES - MG",52921,"FUNDO DO EXERCITO",D8SA,FUS,UGPD,"0,00","0,00","0,00","1.830,00"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903011,"MATERIAL QUIMICO",2023NE001943,2023,19/12/23,167129000012023NE001943,16926786000102,"REAG-LAB COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES L",RJ,RPNP,104,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS  - AVENIDA SETE DE SETEMBRO, 628 - CENTRO - TRES CORACOES - MG",52921,"FUNDO DO EXERCITO",D8SA,FUS,UGPD,"0,00","0,00","0,00","1.256,77"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903021,"MATERIAL DE COPA E COZINHA",2023NE001949,2023,19/12/23,167129000012023NE001949,24090700000182,"DMGR COMERCIO DE MAQUINAS E EQUIPAMENTOS INDUSTRIAIS LT",PR,RPNP,104,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS",52921,"FUNDO DO EXERCITO",D8SA,FUS,UGPD,"0,00","0,00","0,00","296,00"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903022,"MATERIAL DE LIMPEZA E PROD. DE HIGIENIZACAO",2023NE001941,2023,19/12/23,167129000012023NE001941,42206665000104,"ER2 E-COMMERCE LTDA",SP,RPNP,104,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS",52921,"FUNDO DO EXERCITO",D8SA,FUS,UGPD,"850,00","0,00","850,00","0,00"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903022,"MATERIAL DE LIMPEZA E PROD. DE HIGIENIZACAO",2023NE001947,2023,19/12/23,167129000012023NE001947,65271868000171,"OXI QUIMICA LTDA",MG,RPNP,104,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS",52921,"FUNDO DO EXERCITO",D8SA,FUS,UGPD,"0,00","151,85","151,85","2.443,95"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903022,"MATERIAL DE LIMPEZA E PROD. DE HIGIENIZACAO",2023NE001972,2023,27/12/23,167129000012023NE001972,06014820000119,"VENUS COSMETICOS LTDA",SP,RPNP,96,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS",52921,"FUNDO DO EXERCITO",D8SA,FUS,UGPD,"2.484,30","0,00","2.484,30","0,00"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903025,"MATERIAL P/ MANUTENCAO DE BENS MOVEIS",2023NE001800,2023,14/11/23,167129000012023NE001800,13823529000157,"ALESSANDRA BIGHI",MG,RPNP,139,MG,1005000142,"DISPENSA DE LICITACAO",ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS  - AVENIDA SETE DE SETEMBRO, 628 - CENTRO - TRES CORACOES - MG",52921,"FUNDO DO EXERCITO",D8SA,FUS,UGPD,"0,00","0,00","0,00","10.476,00"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903025,"MATERIAL P/ MANUTENCAO DE BENS MOVEIS",2023NE001942,2023,19/12/23,167129000012023NE001942,35706397000116,"E.C.S. TECNOLOGIA EM SAUDE, COMERCIO, IMPORTACAO E EXPO",SP,RPNP,104,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS",52921,"FUNDO DO EXERCITO",D8SA,FUS,UGPD,"0,00","1.773,35","1.773,35","0,00"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903025,"MATERIAL P/ MANUTENCAO DE BENS MOVEIS",2023NE001951,2023,20/12/23,167129000012023NE001951,24789180000109,"SMARTMED REPRESENTACAO E COMERCIO DE PRODUTOS MEDICOS E",MG,RPNP,103,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS  - AVENIDA SETE DE SETEMBRO, 628 - CENTRO - TRES CORACOES - MG",52921,"FUNDO DO EXERCITO",D8SA,FUS,UGPD,"0,00","0,00","0,00","1.800,00"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903028,"MATERIAL DE PROTECAO E SEGURANCA",2023NE001973,2023,28/12/23,167129000012023NE001973,34051252000161,"E & F IMPERIUM ARTIGOS PERSONALIZADOS LTDA",PR,RPNP,95,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS",52921,"FUNDO DO EXERCITO",D8SA,FUS,UGPD,"0,00","0,00","0,00","1.995,00"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903035,"MATERIAL LABORATORIAL",2023NE001872,2023,28/11/23,167129000012023NE001872,30379344000114,"RG DISTRIBUIDORA DE PRODUTOS LABORATORIAIS E HOSPITALAR",MG,RPNP,125,MG,1005000142,"DISPENSA DE LICITACAO",ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS",52921,"FUNDO DO EXERCITO",D8SA,FUS,UGPD,"0,00","0,00","0,00","1.325,00"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903035,"MATERIAL LABORATORIAL",2023NE001873,2023,28/11/23,167129000012023NE001873,06867357000158,"DISTRIBUIDORA PARANHOS ARTIGOS PARA LABORATORIOS LTDA",MG,RPNP,125,MG,1005000142,"DISPENSA DE LICITACAO",ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS",52921,"FUNDO DO EXERCITO",D8SA,FUS,UGPD,"0,00","0,00","0,00","1.090,00"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903035,"MATERIAL LABORATORIAL",2023NE001946,2023,19/12/23,167129000012023NE001946,22077847000107,"JOSE DANTAS DINIZ FILHO",PB,RPNP,104,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS  - AVENIDA SETE DE SETEMBRO, 628 - CENTRO - TRES CORACOES - MG",52921,"FUNDO DO EXERCITO",D8SA,FUS,UGPD,"0,00","0,00","0,00","1.800,00"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903036,"MATERIAL HOSPITALAR",2023NE001802,2023,14/11/23,167129000012023NE001802,38072714000188,"RS FERREIRA SERVOS COMERCIAL",SP,RPNP,139,MG,1005000142,"DISPENSA DE LICITACAO",ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS  - AVENIDA SETE DE SETEMBRO, 628 - CENTRO - TRES CORACOES - MG",52921,"FUNDO DO EXERCITO",D8SA,FUS,UGPD,"0,00","0,00","0,00","418,00"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903036,"MATERIAL HOSPITALAR",2023NE001805,2023,14/11/23,167129000012023NE001805,05108702000107,"7R7 SOLUCOES EM CONSULTORIA E COMERCIO LTDA",RS,RPNP,139,MG,1005000142,"DISPENSA DE LICITACAO",ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS  - AVENIDA SETE DE SETEMBRO, 628 - CENTRO - TRES CORACOES - MG",52921,"FUNDO DO EXERCITO",D8SA,FUS,UGPD,"280,50","0,00","280,50","0,00"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903036,"MATERIAL HOSPITALAR",2023NE001959,2023,20/12/23,167129000012023NE001959,33640261000125,"ALFAPEL COMERCIO DE PRODUTOS PARA HIGIENE E LIMPEZA LTD",SP,RPNP,103,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS  - AVENIDA SETE DE SETEMBRO, 628 - CENTRO - TRES CORACOES - MG",52921,"FUNDO DO EXERCITO",D8SA,FUS,UGPD,"0,00","5.350,00","5.350,00","0,00"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAPIMNTCM,"PLANO DE INVESTIMENTO E MANUTENCAO",449052,"EQUIPAMENTOS E MATERIAL PERMANENTE",44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",2024NE000241,2024,31/01/24,167129000012024NE000241,20669174000159,"K2 INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO LTDA",SP,ANO,61,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS",52921,"FUNDO DO EXERCITO",D8SA,PIM,NTCM,"0,00","0,00","0,00","4.495,00"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAPIMNTCM,"PLANO DE INVESTIMENTO E MANUTENCAO",449052,"EQUIPAMENTOS E MATERIAL PERMANENTE",44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",2024NE000242,2024,31/01/24,167129000012024NE000242,27806274000129,"PROMEDI DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA",RS,ANO,61,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS",52921,"FUNDO DO EXERCITO",D8SA,PIM,NTCM,"0,00","3.270,00","3.270,00","0,00"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAPIMNTCM,"PLANO DE INVESTIMENTO E MANUTENCAO",449052,"EQUIPAMENTOS E MATERIAL PERMANENTE",44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",2024NE000243,2024,31/01/24,167129000012024NE000243,30284338000183,"BMA-BRASIL MARCAS ATACADISTA LTDA",DF,ANO,61,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS",52921,"FUNDO DO EXERCITO",D8SA,PIM,NTCM,"1.890,00","0,00","1.890,00","0,00"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAPIMNTCM,"PLANO DE INVESTIMENTO E MANUTENCAO",449052,"EQUIPAMENTOS E MATERIAL PERMANENTE",44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",2024NE000398,2024,26/02/24,167129000012024NE000398,27373218000148,"G L BITTENCOURT JUNIOR SOLUCOES INTEGRADAS",SP,ANO,35,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS",52921,"FUNDO DO EXERCITO",D8SA,PIM,NTCM,"789,00","0,00","789,00","0,00"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAPIMNTCM,"PLANO DE INVESTIMENTO E MANUTENCAO",449052,"EQUIPAMENTOS E MATERIAL PERMANENTE",44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",2024NE000401,2024,28/02/24,167129000012024NE000401,36489366000113,"A FRENTE SOLUCOES INTEGRADAS LTDA",MG,ANO,33,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS",52921,"FUNDO DO EXERCITO",D8SA,PIM,NTCM,"15.280,00","0,00","15.280,00","0,00"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAPIMNTCM,"PLANO DE INVESTIMENTO E MANUTENCAO",449052,"EQUIPAMENTOS E MATERIAL PERMANENTE",44905210,"APARELHOS E EQUIP. P/ ESPORTES E DIVERSOES",2024NE000243,2024,31/01/24,167129000012024NE000243,30284338000183,"BMA-BRASIL MARCAS ATACADISTA LTDA",DF,ANO,61,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS",52921,"FUNDO DO EXERCITO",D8SA,PIM,NTCM,"314,92","0,00","314,92","0,00"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAPIMNTCM,"PLANO DE INVESTIMENTO E MANUTENCAO",449052,"EQUIPAMENTOS E MATERIAL PERMANENTE",44905210,"APARELHOS E EQUIP. P/ ESPORTES E DIVERSOES",2024NE000400,2024,28/02/24,167129000012024NE000400,33813237000140,"EQUIPAR PRODUTOS MEDICOS HOSPITALARES LTDA",PR,ANO,33,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS",52921,"FUNDO DO EXERCITO",D8SA,PIM,NTCM,"1.807,46","0,00","1.807,46","0,00"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAPIMNTCM,"PLANO DE INVESTIMENTO E MANUTENCAO",449052,"EQUIPAMENTOS E MATERIAL PERMANENTE",44905212,"APARELHOS E UTENSILIOS DOMESTICOS",2024NE000239,2024,31/01/24,167129000012024NE000239,06088334000145,"VJ INFORMATICA LTDA",AM,ANO,61,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS",52921,"FUNDO DO EXERCITO",D8SA,PIM,NTCM,"5.673,84","0,00","5.673,84","0,00"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAPIMNTCM,"PLANO DE INVESTIMENTO E MANUTENCAO",449052,"EQUIPAMENTOS E MATERIAL PERMANENTE",44905212,"APARELHOS E UTENSILIOS DOMESTICOS",2024NE000246,2024,01/02/24,167129000012024NE000246,47808825000109,"SPIN AR CONDICIONADO LTDA",ES,ANO,60,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS",52921,"FUNDO DO EXERCITO",D8SA,PIM,NTCM,"0,00","4.100,00","4.100,00","0,00"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAPIMNTCM,"PLANO DE INVESTIMENTO E MANUTENCAO",449052,"EQUIPAMENTOS E MATERIAL PERMANENTE",44905241,"EQUIPAMENTOS DE TIC - COMPUTADORES",2024NE000245,2024,01/02/24,167129000012024NE000245,48411373000181,"TECHX INFORMATICA LTDA",PR,ANO,60,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS",52921,"FUNDO DO EXERCITO",D8SA,PIM,NTCM,"3.000,00","0,00","3.000,00","0,00"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAPIMNTCM,"PLANO DE INVESTIMENTO E MANUTENCAO",449052,"EQUIPAMENTOS E MATERIAL PERMANENTE",44905241,"EQUIPAMENTOS DE TIC - COMPUTADORES",2024NE000426,2024,05/03/24,167129000012024NE000426,27499665000148,"TECHNO SOLUCOES LTDA",SC,ANO,27,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS",52921,"FUNDO DO EXERCITO",D8SA,PIM,NTCM,"21.650,00","0,00","21.650,00","0,00"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAPIMNTCM,"PLANO DE INVESTIMENTO E MANUTENCAO",449052,"EQUIPAMENTOS E MATERIAL PERMANENTE",44905242,"MOBILIARIO EM GERAL",2024NE000240,2024,31/01/24,167129000012024NE000240,11169061000101,"ORISVALDO SILVA JUNIOR",MG,ANO,61,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS",52921,"FUNDO DO EXERCITO",D8SA,PIM,NTCM,"3.944,25","0,00","3.944,25","0,00"
167129,ESA,160533,"4º CGCFEX",CML,"4ª RM","Três Corações",0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215846,D5SAFUSASOC,"ASSISTENCIA SOCIAL",339039,"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA",33903916,"MANUTENCAO E CONSERV. DE BENS IMOVEIS",2023NE001043,2023,24/05/23,167129000012023NE001043,39889596000168,"PHM SERVICE LTDA",MG,RPNP,313,MG,1005000142,PREGAO,GLOBAL,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0008,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS  - AVENIDA SETE DE SETEMBRO, 628 - CENTRO - TRES CORACOES - MG",52921,"FUNDO DO EXERCITO",D5SA,FUS,ASOC,"0,00","0,00","0,00","6.840,00"
