UG,SIGLA,CGCFEX,RM,COMANDO,CIDADE,UF,PROGRAMA,AÇÃO,"NOME ACAO",UGR,"NOME UGR",PTRES,PI,"RADICAL 4 PI","MEIO 3 PI","SUFIXO 4 PI","NOME PI",ND,"NOME ND",NDSI,"NOME NDSI",NE,ANO,DATA,CHAVE,FAV,"NOME CREDOR","UF FAV",TIPO,DIAS,"UF UG",FONTE,"MOD LIC","TIPO NE",RP,"NOME RP","TIPO CREDITO","NOME TIPO CREDITO",PO,"AUTOR EMENDA","NOME AUTOR EMENDA",LOCAL,"NOME UO",UO,"A LIQUIDAR","LIQUIDADO A PAGAR","TOTAL A PAGAR",PAGO
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,D8SA,FUS,UGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903009,"MATERIAL FARMACOLOGICO",2023NE001970,2023,27/12/23,167129000012023NE001970,43595813000184,"IMPERIO PHARMA MEDICAMENTOS LTDA.",RJ,RPNP,314,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS  - AVENIDA SETE DE SETEMBRO, 628 - CENTRO - TRES CORACOES - MG","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","10.521,50"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,D8SA,FUS,UGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903009,"MATERIAL FARMACOLOGICO",2023NE001971,2023,27/12/23,167129000012023NE001971,46321558000170,"HOSPLIVE DISTRIBUIDORA DE MATERIAIS HOSPITALARES LTDA",RS,RPNP,314,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS  - AVENIDA SETE DE SETEMBRO, 628 - CENTRO - TRES CORACOES - MG","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","4.599,00"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,D8SA,FUS,UGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903010,"MATERIAL ODONTOLOGICO",2023NE001656,2023,17/10/23,167129000012023NE001656,30082076000174,"ABSOLUTA SAUDE IMP. EXP. E COMERCIO DE PRODUTOS PARA SA",PR,RPNP,385,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS  - AVENIDA SETE DE SETEMBRO, 628 - CENTRO - TRES CORACOES - MG","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","5.261,75"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,D8SA,FUS,UGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903010,"MATERIAL ODONTOLOGICO",2023NE001887,2023,30/11/23,167129000012023NE001887,28820255000110,"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO",PR,RPNP,341,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS  - AVENIDA SETE DE SETEMBRO, 628 - CENTRO - TRES CORACOES - MG","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","2.525,35"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,D8SA,FUS,UGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903010,"MATERIAL ODONTOLOGICO",2023NE001950,2023,19/12/23,167129000012023NE001950,30082076000174,"ABSOLUTA SAUDE IMP. EXP. E COMERCIO DE PRODUTOS PARA SA",PR,RPNP,322,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS  - AVENIDA SETE DE SETEMBRO, 628 - CENTRO - TRES CORACOES - MG","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","3.189,00"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,D8SA,FUS,UGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903011,"MATERIAL QUIMICO",2023NE001872,2023,28/11/23,167129000012023NE001872,30379344000114,"RG DISTRIBUIDORA DE PRODUTOS LABORATORIAIS E HOSPITALAR",MG,RPNP,343,MG,1005000142,"DISPENSA DE LICITACAO",ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","1.650,40"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,D8SA,FUS,UGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903011,"MATERIAL QUIMICO",2023NE001873,2023,28/11/23,167129000012023NE001873,06867357000158,"DISTRIBUIDORA PARANHOS ARTIGOS PARA LABORATORIOS LTDA",MG,RPNP,343,MG,1005000142,"DISPENSA DE LICITACAO",ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","135,00"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,D8SA,FUS,UGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903011,"MATERIAL QUIMICO",2023NE001936,2023,19/12/23,167129000012023NE001936,06867357000158,"DISTRIBUIDORA PARANHOS ARTIGOS PARA LABORATORIOS LTDA",MG,RPNP,322,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS  - AVENIDA SETE DE SETEMBRO, 628 - CENTRO - TRES CORACOES - MG","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","1.830,00"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,D8SA,FUS,UGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903011,"MATERIAL QUIMICO",2023NE001943,2023,19/12/23,167129000012023NE001943,16926786000102,"REAG-LAB COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES L",RJ,RPNP,322,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS  - AVENIDA SETE DE SETEMBRO, 628 - CENTRO - TRES CORACOES - MG","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","1.256,77"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,D8SA,FUS,UGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903021,"MATERIAL DE COPA E COZINHA",2023NE001949,2023,19/12/23,167129000012023NE001949,24090700000182,"DMGR COMERCIO DE MAQUINAS E EQUIPAMENTOS INDUSTRIAIS L",PR,RPNP,322,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","296,00"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,D8SA,FUS,UGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903022,"MATERIAL DE LIMPEZA E PROD. DE HIGIENIZACAO",2023NE001941,2023,19/12/23,167129000012023NE001941,42206665000104,"ER2 E-COMMERCE LTDA",SP,RPNP,322,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","850,00"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,D8SA,FUS,UGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903022,"MATERIAL DE LIMPEZA E PROD. DE HIGIENIZACAO",2023NE001947,2023,19/12/23,167129000012023NE001947,65271868000171,"OXI QUIMICA LTDA",MG,RPNP,322,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","2.595,80"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,D8SA,FUS,UGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903022,"MATERIAL DE LIMPEZA E PROD. DE HIGIENIZACAO",2023NE001972,2023,27/12/23,167129000012023NE001972,06014820000119,"VENUS COSMETICOS LTDA",SP,RPNP,314,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","2.484,30"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,D8SA,FUS,UGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903025,"MATERIAL P/ MANUTENCAO DE BENS MOVEIS",2023NE001800,2023,14/11/23,167129000012023NE001800,13823529000157,"ALESSANDRA BIGHI",MG,RPNP,357,MG,1005000142,"DISPENSA DE LICITACAO",ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS  - AVENIDA SETE DE SETEMBRO, 628 - CENTRO - TRES CORACOES - MG","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","10.476,00"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,D8SA,FUS,UGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903025,"MATERIAL P/ MANUTENCAO DE BENS MOVEIS",2023NE001942,2023,19/12/23,167129000012023NE001942,35706397000116,"E.C.S. TECNOLOGIA EM SAUDE, COMERCIO, IMPORTACAO E EXPO",SP,RPNP,322,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","1.773,35"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,D8SA,FUS,UGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903025,"MATERIAL P/ MANUTENCAO DE BENS MOVEIS",2023NE001951,2023,20/12/23,167129000012023NE001951,24789180000109,"SMARTMED REPRESENTACAO E COMERCIO DE PRODUTOS MEDICOS E",MG,RPNP,321,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS  - AVENIDA SETE DE SETEMBRO, 628 - CENTRO - TRES CORACOES - MG","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","1.800,00"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,D8SA,FUS,UGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903028,"MATERIAL DE PROTECAO E SEGURANCA",2023NE001973,2023,28/12/23,167129000012023NE001973,34051252000161,"E & F IMPERIUM ARTIGOS PERSONALIZADOS LTDA",PR,RPNP,313,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","1.995,00"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,D8SA,FUS,UGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903035,"MATERIAL LABORATORIAL",2023NE001872,2023,28/11/23,167129000012023NE001872,30379344000114,"RG DISTRIBUIDORA DE PRODUTOS LABORATORIAIS E HOSPITALAR",MG,RPNP,343,MG,1005000142,"DISPENSA DE LICITACAO",ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","1.325,00"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,D8SA,FUS,UGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903035,"MATERIAL LABORATORIAL",2023NE001873,2023,28/11/23,167129000012023NE001873,06867357000158,"DISTRIBUIDORA PARANHOS ARTIGOS PARA LABORATORIOS LTDA",MG,RPNP,343,MG,1005000142,"DISPENSA DE LICITACAO",ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","1.090,00"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,D8SA,FUS,UGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903035,"MATERIAL LABORATORIAL",2023NE001946,2023,19/12/23,167129000012023NE001946,22077847000107,"JOSE DANTAS DINIZ FILHO",PB,RPNP,322,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS  - AVENIDA SETE DE SETEMBRO, 628 - CENTRO - TRES CORACOES - MG","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","1.800,00"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,D8SA,FUS,UGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903036,"MATERIAL HOSPITALAR",2023NE001802,2023,14/11/23,167129000012023NE001802,38072714000188,"RS FERREIRA SERVOS COMERCIAL",SP,RPNP,357,MG,1005000142,"DISPENSA DE LICITACAO",ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS  - AVENIDA SETE DE SETEMBRO, 628 - CENTRO - TRES CORACOES - MG","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","418,00"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,D8SA,FUS,UGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903036,"MATERIAL HOSPITALAR",2023NE001805,2023,14/11/23,167129000012023NE001805,05108702000107,"7R7 SOLUCOES EM CONSULTORIA E COMERCIO LTDA",RS,RPNP,357,MG,1005000142,"DISPENSA DE LICITACAO",ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS  - AVENIDA SETE DE SETEMBRO, 628 - CENTRO - TRES CORACOES - MG","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","280,50"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAFUSUGPD,D8SA,FUS,UGPD,"PRODUCAO DAS OMS - SIRE",339030,"MATERIAL DE CONSUMO",33903036,"MATERIAL HOSPITALAR",2023NE001959,2023,20/12/23,167129000012023NE001959,33640261000125,"ALFAPEL COMERCIO DE PRODUTOS PARA HIGIENE E LIMPEZA LTD",SP,RPNP,321,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS  - AVENIDA SETE DE SETEMBRO, 628 - CENTRO - TRES CORACOES - MG","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","5.350,00"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAPIMNTCM,D8SA,PIM,NTCM,"PLANO DE INVESTIMENTO E MANUTENCAO",449052,"EQUIPAMENTOS E MATERIAL PERMANENTE",44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",2024NE000241,2024,31/01/24,167129000012024NE000241,20669174000159,"K2 INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO LTDA",SP,ANO,279,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","4.495,00"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAPIMNTCM,D8SA,PIM,NTCM,"PLANO DE INVESTIMENTO E MANUTENCAO",449052,"EQUIPAMENTOS E MATERIAL PERMANENTE",44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",2024NE000242,2024,31/01/24,167129000012024NE000242,27806274000129,"PROMEDI DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA",RS,ANO,279,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","3.270,00"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAPIMNTCM,D8SA,PIM,NTCM,"PLANO DE INVESTIMENTO E MANUTENCAO",449052,"EQUIPAMENTOS E MATERIAL PERMANENTE",44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",2024NE000243,2024,31/01/24,167129000012024NE000243,30284338000183,"BMA-BRASIL MARCAS ATACADISTA LTDA",DF,ANO,279,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","1.890,00"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAPIMNTCM,D8SA,PIM,NTCM,"PLANO DE INVESTIMENTO E MANUTENCAO",449052,"EQUIPAMENTOS E MATERIAL PERMANENTE",44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",2024NE000398,2024,26/02/24,167129000012024NE000398,27373218000148,"G L BITTENCOURT JUNIOR SOLUCOES INTEGRADAS",SP,ANO,253,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","789,00"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAPIMNTCM,D8SA,PIM,NTCM,"PLANO DE INVESTIMENTO E MANUTENCAO",449052,"EQUIPAMENTOS E MATERIAL PERMANENTE",44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",2024NE000401,2024,28/02/24,167129000012024NE000401,36489366000113,"A FRENTE SOLUCOES INTEGRADAS LTDA",MG,ANO,251,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","15.280,00"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAPIMNTCM,D8SA,PIM,NTCM,"PLANO DE INVESTIMENTO E MANUTENCAO",449052,"EQUIPAMENTOS E MATERIAL PERMANENTE",44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",2024NE000588,2024,01/04/24,167129000012024NE000588,34680592000151,"BRASIL DEVICES EQUIPAMENTOS HOSPITALARES LTDA",PR,ANO,218,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS - AV. SETE DE SETEMBRO, 628 - CENTRO, TRÊS CORAÇÕES - MG, 37410-155","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","6.676,00"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAPIMNTCM,D8SA,PIM,NTCM,"PLANO DE INVESTIMENTO E MANUTENCAO",449052,"EQUIPAMENTOS E MATERIAL PERMANENTE",44905210,"APARELHOS E EQUIP. P/ ESPORTES E DIVERSOES",2024NE000243,2024,31/01/24,167129000012024NE000243,30284338000183,"BMA-BRASIL MARCAS ATACADISTA LTDA",DF,ANO,279,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","314,92"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAPIMNTCM,D8SA,PIM,NTCM,"PLANO DE INVESTIMENTO E MANUTENCAO",449052,"EQUIPAMENTOS E MATERIAL PERMANENTE",44905210,"APARELHOS E EQUIP. P/ ESPORTES E DIVERSOES",2024NE000400,2024,28/02/24,167129000012024NE000400,33813237000140,"EQUIPAR PRODUTOS MEDICOS HOSPITALARES LTDA",PR,ANO,251,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","1.807,46"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAPIMNTCM,D8SA,PIM,NTCM,"PLANO DE INVESTIMENTO E MANUTENCAO",449052,"EQUIPAMENTOS E MATERIAL PERMANENTE",44905212,"APARELHOS E UTENSILIOS DOMESTICOS",2024NE000239,2024,31/01/24,167129000012024NE000239,06088334000145,"VJ INFORMATICA LTDA",AM,ANO,279,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","5.673,84"
167129,ESA,"4º CGCFEx","4ª RM",CML,"Três Corações",MG,0032,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS",167505,DGP,215845,D8SAPIMNTCM,D8SA,PIM,NTCM,"PLANO DE INVESTIMENTO E MANUTENCAO",449052,"EQUIPAMENTOS E MATERIAL PERMANENTE",44905212,"APARELHOS E UTENSILIOS DOMESTICOS",2024NE000246,2024,01/02/24,167129000012024NE000246,47808825000109,"SPIN AR CONDICIONADO LTDA",ES,ANO,278,MG,1005000142,PREGAO,ORDINARIO,1,"PRIMARIO OBRIGATORIO",A,"INICIAL (LOA)",0007,000000000000,"SEM EMENDA","ESCOLA DE SARGENTOS DAS ARMAS","FUNDO DO EXERCITO",52921,"0,00","0,00","0,00","4.100,00"
